ID,Age,Gender,Tenure,Plan,Months To Contract End,ARPU,Churned
17563825,47.0,FEMALE,63.612903225,1000Mbps Fibre Broadband,-0.935483871,31.32,0.0
17563825,47.0,FEMALE,63.612903225,1000Mbps Fibre Broadband,-0.935483871,31.32,0.0
17563825,47.0,FEMALE,63.612903225,1000Mbps Fibre Broadband,-0.935483871,31.32,0.0
16047001,48.0,MALE,77.322580645,1000Mbps Fibre Broadband,1.258064516,36.08,0.0
19637696,41.0,FEMALE,43.741935483,1000Mbps Fibre Broadband,21.032258064,31.81,0.0
19856100,32.0,MALE,41.387096774,1000Mbps Fibre Broadband,-17.419354839,32.6168,0.0
19976341,73.0,FEMALE,39.64516129,1000Mbps Fibre Broadband,-15.677419355,32.6168,0.0
19976341,73.0,FEMALE,39.64516129,1000Mbps Fibre Broadband,-15.677419355,32.6168,0.0
5682203,42.0,MALE,90.387096774,1000Mbps Fibre Broadband,-43.645161291,37.2905,0.0
15573954,61.0,FEMALE,82.612903225,1000Mbps Fibre Broadband,13.838709677,37.2905,0.0
19601696,47.0,FEMALE,44.064516129,1000Mbps Fibre Broadband,7.870967741,36.32,0.0
19601696,47.0,FEMALE,44.064516129,1000Mbps Fibre Broadband,7.870967741,36.32,0.0
14818663,48.0,MALE,89.709677419,1000Mbps Fibre Broadband,4.903225806,37.2905,0.0
12372545,49.0,FEMALE,48.483870967,1000Mbps Fibre Broadband,23.096774193,0.0,0.0
12372545,49.0,FEMALE,48.483870967,1000Mbps Fibre Broadband,23.096774193,0.0,0.0
16638130,51.0,MALE,69.903225806,1000Mbps Fibre Broadband,9.193548387,36.08,0.0
7015904,63.0,MALE,80.516129032,1000Mbps Fibre Broadband,-0.483870968,31.32,0.0
6470375,57.0,MALE,52.483870967,1000Mbps Fibre Broadband,0.161290322,48.82,0.0
15278750,39.0,FEMALE,85.258064516,1000Mbps Fibre Broadband,19.64516129,37.2905,0.0
12175386,40.0,FEMALE,52.129032258,1000Mbps Fibre Broadband,-3.741935484,36.08,0.0
6317137,43.0,FEMALE,65.548387096,1000Mbps Fibre Broadband,11.93548387,31.32,0.0
18363881,42.0,MALE,54.064516129,1000Mbps Fibre Broadband,-30.096774194,32.6168,0.0
19522378,43.0,MALE,44.806451612,1000Mbps Fibre Broadband,1.225806451,0.0,0.0
18217479,40.0,MALE,55.677419354,1000Mbps Fibre Broadband,22.677419354,3.0,0.0
16085046,41.0,FEMALE,76.838709677,1000Mbps Fibre Broadband,1.451612903,31.32,0.0
13849172,39.0,MALE,47.838709677,1000Mbps Fibre Broadband,-0.193548388,21.2857,0.0
6164975,50.0,MALE,61.64516129,1000Mbps Fibre Broadband,0.774193548,31.32,0.0
18171638,38.0,MALE,56.225806451,1000Mbps Fibre Broadband,3.903225806,37.2905,0.0
10983048,42.0,FEMALE,49.516129032,1000Mbps Fibre Broadband,-1.451612904,37.2905,0.0
14346219,50.0,MALE,54.93548387,1000Mbps Fibre Broadband,-44.129032259,46.6364,0.0
19452057,41.0,FEMALE,45.29032258,1000Mbps Fibre Broadband,7.870967741,21.2857,0.0
5999612,58.0,FEMALE,16.322580645,2000Mbps Fibre Broadband,7.64516129,48.99,0.0
5999612,58.0,FEMALE,16.322580645,2000Mbps Fibre Broadband,7.64516129,48.99,0.0
19057011,46.0,FEMALE,48.064516129,1000Mbps Fibre Broadband,2.161290322,31.32,0.0
11819941,58.0,MALE,80.903225806,1000Mbps Fibre Broadband,15.806451612,39.81,0.0
20869039,33.0,MALE,27.322580645,1000Mbps Fibre Broadband,-15.35483871,46.6364,0.0
21972336,44.0,MALE,13.548387096,1000Mbps Fibre Broadband R1,10.419354838,53.9898,0.0
15857763,41.0,MALE,79.516129032,1000Mbps Fibre Broadband,19.870967741,37.2905,0.0
18724126,48.0,MALE,50.870967741,1000Mbps Fibre Broadband,-0.548387097,31.32,0.0
18724126,48.0,MALE,50.870967741,1000Mbps Fibre Broadband,-0.548387097,31.32,0.0
5840730,48.0,FEMALE,87.548387096,1000Mbps Fibre Broadband,2.419354838,36.08,0.0
5840730,48.0,FEMALE,87.548387096,1000Mbps Fibre Broadband,2.419354838,36.08,0.0
19286455,43.0,MALE,46.483870967,1000Mbps Fibre Broadband,,21.2857,0.0
6093694,67.0,FEMALE,74.29032258,1000Mbps Fibre Broadband,-23.741935484,37.38,0.0
5707288,42.0,MALE,87.516129032,1000Mbps Fibre Broadband,0.258064516,31.32,0.0
19074052,69.0,MALE,47.93548387,1000Mbps Fibre Broadband,0.806451612,36.08,0.0
15268554,58.0,FEMALE,75.806451612,1000Mbps Fibre Broadband,17.419354838,31.81,0.0
19567739,35.0,MALE,36.967741935,1000Mbps Fibre Broadband,-13.0,37.2905,0.0
20510714,49.0,MALE,31.806451612,1000Mbps Fibre Broadband,-19.838709678,46.6364,0.0
19193813,55.0,MALE,47.129032258,1000Mbps Fibre Broadband,,21.2857,0.0
19084132,82.0,FEMALE,47.870967741,1000Mbps Fibre Broadband,-0.870967742,36.08,0.0
19084132,82.0,FEMALE,47.870967741,1000Mbps Fibre Broadband,-0.870967742,36.08,0.0
16911379,37.0,MALE,65.774193548,1000Mbps Fibre Broadband,0.64516129,36.08,0.0
22264180,40.0,UNKNOWN,9.29032258,2000Mbps Fibre Broadband,14.677419354,58.785,0.0
6015452,49.0,MALE,17.838709677,1000Mbps Fibre Broadband,6.129032258,40.094,0.0
6105214,50.0,MALE,89.612903225,1000Mbps Fibre Broadband,15.419354838,31.32,0.0
18410441,53.0,MALE,33.387096774,2000Mbps Fibre Broadband,-9.419354839,53.99,0.0
21271285,39.0,MALE,23.064516129,1000Mbps Fibre Broadband,0.93548387,31.32,1.0
14284779,47.0,MALE,67.93548387,1000Mbps Fibre Broadband,-2.387096775,32.6168,0.0
6082413,51.0,MALE,50.032258064,1000Mbps Fibre Broadband,8.548387096,36.08,0.0
13779331,42.0,FEMALE,66.93548387,1000Mbps Fibre Broadband,-42.967741936,37.2905,0.0
5959531,64.0,MALE,80.032258064,1000Mbps Fibre Broadband,-8.258064517,37.2905,0.0
15674640,49.0,FEMALE,81.612903225,1000Mbps Fibre Broadband,-35.580645162,37.2905,0.0
15712560,46.0,MALE,81.193548387,1000Mbps Fibre Broadband,-32.322580646,37.2905,0.0
18592604,37.0,FEMALE,51.903225806,1000Mbps Fibre Broadband,-27.935483871,37.2905,0.0
12523392,38.0,MALE,69.483870967,1000Mbps Fibre Broadband,7.354838709,42.4126,0.0
14910468,40.0,MALE,15.741935483,2000Mbps Fibre Broadband,8.225806451,64.2701,0.0
21327686,37.0,MALE,22.29032258,1000Mbps Fibre Broadband,1.677419354,31.32,0.0
6389858,53.0,MALE,77.193548387,1000Mbps Fibre Broadband,10.0,53.32,0.0
6060333,51.0,MALE,8.161290322,2000Mbps Fibre Broadband,15.838709677,47.02,0.0
6080493,54.0,MALE,33.870967741,2000Mbps Fibre Broadband,18.193548387,58.1126,0.0
21380247,42.0,MALE,21.677419354,1000Mbps Fibre Broadband,21.064516129,3.0,0.0
17639790,52.0,MALE,62.741935483,1000Mbps Fibre Broadband,-12.774193549,36.08,0.0
18459162,66.0,MALE,53.225806451,1000Mbps Fibre Broadband,-21.161290323,34.92,0.0
17457308,52.0,FEMALE,52.0,1000Mbps Fibre Broadband,-2.774193549,22.886,0.0
17457308,52.0,FEMALE,52.0,1000Mbps Fibre Broadband,-2.774193549,22.886,0.0
15679121,60.0,MALE,52.387096774,1000Mbps Fibre Broadband,-5.548387097,36.08,0.0
19437818,53.0,FEMALE,45.387096774,1000Mbps Fibre Broadband,1.548387096,36.08,0.0
19437818,53.0,FEMALE,45.387096774,1000Mbps Fibre Broadband,1.548387096,36.08,0.0
6242657,45.0,MALE,81.774193548,1000Mbps Fibre Broadband,-6.419354839,31.32,0.0
11332894,41.0,MALE,61.903225806,1000Mbps Fibre Broadband,-37.935483871,27.9439,0.0
5838491,59.0,MALE,84.29032258,1000Mbps Fibre Broadband,-17.967741936,34.92,0.0
6492261,43.0,MALE,62.0,1000Mbps Fibre Broadband,-2.387096775,31.32,0.0
19925986,54.0,FEMALE,40.387096774,1000Mbps Fibre Broadband,6.774193548,37.2905,0.0
19925986,54.0,FEMALE,40.387096774,1000Mbps Fibre Broadband,6.774193548,37.2905,0.0
6926667,54.0,FEMALE,53.193548387,1000Mbps Fibre Broadband,-16.935483871,34.92,0.0
15674801,63.0,MALE,47.709677419,1000Mbps Fibre Broadband,23.483870967,37.2905,0.0
20412953,42.0,FEMALE,32.838709677,1000Mbps Fibre Broadband,19.580645161,48.3831,0.0
15806803,50.0,MALE,80.096774193,1000Mbps Fibre Broadband,-25.35483871,37.2905,0.0
6618023,60.0,FEMALE,60.580645161,1000Mbps Fibre Broadband,10.612903225,39.32,0.0
19297176,66.0,MALE,46.354838709,1000Mbps Fibre Broadband,1.516129032,36.08,0.0
14802627,42.0,UNKNOWN,89.838709677,1000Mbps Fibre Broadband,-31.677419355,37.2905,0.0
5712249,60.0,MALE,66.741935483,MaxInfinity 500Mbps Speedboost,-64.903225807,27.9444,0.0
6535461,57.0,MALE,47.419354838,1000Mbps Fibre Broadband,-23.419354839,34.92,0.0
5736729,39.0,MALE,92.483870967,1000Mbps Fibre Broadband,5.580645161,34.92272,0.0
13671010,51.0,MALE,73.387096774,1000Mbps Fibre Broadband,23.838709677,0.0,0.0
22157060,41.0,MALE,10.709677419,1000Mbps Fibre Broadband R1,10.032258064,53.9898,0.0
20230310,58.0,MALE,35.741935483,1000Mbps Fibre Broadband,-11.774193549,32.6168,0.0
21423608,23.0,FEMALE,21.161290322,2000Mbps Fibre Broadband,2.806451612,51.3084,1.0
19815104,42.0,MALE,41.903225806,1000Mbps Fibre Broadband,16.838709677,48.3831,0.0
19815104,42.0,MALE,41.903225806,1000Mbps Fibre Broadband,16.838709677,48.3831,0.0
21371768,58.0,MALE,21.774193548,2000Mbps Fibre Broadband,2.193548387,48.99,0.0
19955266,48.0,MALE,39.93548387,1000Mbps Fibre Broadband,10.387096774,37.2905,0.0
13017240,36.0,MALE,85.225806451,1000Mbps Fibre Broadband,-21.612903226,37.2905,0.0
6556822,55.0,MALE,84.322580645,1000Mbps Fibre Broadband,0.322580645,36.08,0.0
6556822,55.0,MALE,84.322580645,1000Mbps Fibre Broadband,0.322580645,36.08,0.0
6641063,53.0,MALE,47.580645161,1000Mbps Fibre Broadband,11.354838709,41.2905,0.0
6136095,69.0,MALE,87.612903225,1000Mbps Fibre Broadband,-2.677419355,36.08,0.0
14274139,40.0,MALE,93.483870967,1000Mbps Fibre Broadband,14.64516129,31.32,0.0
19991027,41.0,MALE,39.451612903,1000Mbps Fibre Broadband,-15.483870968,32.6168,0.0
21614891,57.0,MALE,18.354838709,1000Mbps Fibre Broadband,5.612903225,40.094,0.0
21229206,56.0,FEMALE,23.483870967,1000Mbps Fibre Broadband,0.516129032,53.9904,0.0
6256577,38.0,MALE,46.129032258,1000Mbps Fibre Broadband,-22.161290323,27.9439,0.0
6256577,38.0,MALE,46.129032258,1000Mbps Fibre Broadband,-22.161290323,27.9439,0.0
17970916,54.0,FEMALE,58.419354838,1000Mbps Fibre Broadband,16.548387096,37.2905,0.0
21437289,39.0,MALE,20.967741935,1000Mbps Fibre Broadband,3.0,31.32,0.0
11050170,51.0,MALE,86.129032258,1000Mbps Fibre Broadband,-22.451612904,34.92,0.0
20971442,39.0,FEMALE,26.064516129,1000Mbps Fibre Broadband,-2.096774194,31.32,0.0
16726977,62.0,MALE,52.516129032,1000Mbps Fibre Broadband,14.161290322,37.2905,0.0
15400717,62.0,MALE,83.93548387,1000Mbps Fibre Broadband,14.774193548,31.32,0.0
22670668,62.0,MALE,4.548387096,2000Mbps Fibre Broadband,19.419354838,47.02,0.0
6588502,57.0,MALE,48.709677419,1000Mbps Fibre Broadband,-24.741935484,37.2905,0.0
11321854,49.0,FEMALE,50.838709677,1000Mbps Fibre Broadband,-4.741935484,36.08,0.0
21330247,41.0,MALE,22.258064516,1000Mbps Fibre Broadband,1.709677419,42.8978,0.0
21394808,30.0,MALE,21.548387096,1000Mbps Fibre Broadband,2.419354838,42.8978,0.0
6282977,65.0,MALE,64.064516129,1000Mbps Fibre Broadband,5.741935483,36.08,0.0
19125093,43.0,MALE,47.580645161,1000Mbps Fibre Broadband,23.451612903,31.32,0.0
18504910,44.0,MALE,52.709677419,1000Mbps Fibre Broadband,21.451612903,0.0,0.0
13335951,52.0,FEMALE,64.741935483,MaxInfinity 500Mbps Speedboost,-81.225806452,27.9444,0.0
19297882,68.0,MALE,46.354838709,1000Mbps Fibre Broadband,,0.0,0.0
7090816,52.0,FEMALE,69.580645161,1000Mbps Fibre Broadband,10.516129032,36.08,0.0
7090816,52.0,FEMALE,69.580645161,1000Mbps Fibre Broadband,10.516129032,36.08,0.0
11045596,52.0,FEMALE,50.096774193,1000Mbps Fibre Broadband,10.193548387,31.32,0.0
18648432,44.0,MALE,51.451612903,1000Mbps Fibre Broadband,22.387096774,31.81,0.0
18648432,44.0,MALE,51.451612903,1000Mbps Fibre Broadband,22.387096774,31.81,0.0
18065943,48.0,MALE,57.387096774,1000Mbps Fibre Broadband,-4.806451613,37.2905,0.0
5709115,56.0,FEMALE,57.612903225,1000Mbps Fibre Broadband,-0.935483871,31.32,0.0
5709115,56.0,FEMALE,57.612903225,1000Mbps Fibre Broadband,-0.935483871,31.32,0.0
5925838,67.0,MALE,60.774193548,1000Mbps Fibre Broadband,-36.806451613,37.2905,0.0
22514171,53.0,MALE,6.709677419,1000Mbps Fibre Broadband R1,17.258064516,42.8972,0.0
21948962,49.0,MALE,13.903225806,1000Mbps Fibre Broadband R1,10.064516129,42.8972,0.0
19740689,57.0,MALE,42.806451612,1000Mbps Fibre Broadband,6.064516129,37.2905,0.0
5787116,44.0,MALE,87.516129032,1000Mbps Fibre Broadband,11.806451612,35.32,0.0
19340363,43.0,MALE,46.064516129,MaxInfinity 500Mbps,-22.096774194,27.9439,1.0
20714384,32.0,MALE,29.225806451,1000Mbps Fibre Broadband,17.870967741,37.2905,0.0
18256746,57.0,FEMALE,55.193548387,1000Mbps Fibre Broadband,-22.06451613,34.92,0.0
6215762,34.0,MALE,68.580645161,1000Mbps Fibre Broadband,-29.903225807,37.38,0.0
6215762,34.0,MALE,68.580645161,1000Mbps Fibre Broadband,-29.903225807,37.38,0.0
14237885,65.0,MALE,57.612903225,1000Mbps Fibre Broadband,8.354838709,37.2905,0.0
14289966,54.0,MALE,94.064516129,1000Mbps Fibre Broadband,11.129032258,54.4126,0.0
14289966,54.0,MALE,94.064516129,1000Mbps Fibre Broadband,11.129032258,54.4126,0.0
18572831,52.0,MALE,52.0,1000Mbps Fibre Broadband,-1.806451613,36.08,0.0
6422166,50.0,MALE,56.483870967,1000Mbps Fibre Broadband,4.483870967,37.2905,0.0
6422166,50.0,MALE,56.483870967,1000Mbps Fibre Broadband,4.483870967,37.2905,0.0
6562808,38.0,FEMALE,52.774193548,1000Mbps Fibre Broadband,-8.419354839,36.08,0.0
6242403,55.0,MALE,13.903225806,2000Mbps Fibre Broadband,10.064516129,48.99,0.0
21007668,88.0,MALE,25.741935483,1000Mbps Fibre Broadband,-1.774193549,37.2905,0.0
22379289,39.0,MALE,8.161290322,1000Mbps Fibre Broadband R1,7.580645161,42.8972,0.0
21045349,39.0,FEMALE,3.838709677,1000Mbps Fibre Broadband R1,20.129032258,42.8972,0.0
21045349,39.0,FEMALE,3.838709677,1000Mbps Fibre Broadband R1,20.129032258,42.8972,0.0
18592031,46.0,FEMALE,51.903225806,1000Mbps Fibre Broadband,19.419354838,39.7905,0.0
14532609,45.0,FEMALE,67.483870967,MaxInfinity 500Mbps Speedboost,,27.9437,0.0
22163526,40.0,MALE,10.612903225,1000Mbps Fibre Broadband R1,13.354838709,42.8972,0.0
7101856,43.0,MALE,87.677419354,1000Mbps Fibre Broadband,10.096774193,37.2905,0.0
7101856,43.0,MALE,87.677419354,1000Mbps Fibre Broadband,10.096774193,37.2905,0.0
21999123,46.0,MALE,13.161290322,1000Mbps Fibre Broadband R1,10.806451612,42.8972,0.0
7012815,47.0,MALE,84.870967741,1000Mbps Fibre Broadband,7.838709677,36.08,0.0
16020872,49.0,FEMALE,77.741935483,1000Mbps Fibre Broadband,18.451612903,37.2905,0.0
17916181,44.0,MALE,59.0,1000Mbps Fibre Broadband,19.580645161,31.81,0.0
6011519,41.0,MALE,8.516129032,2000Mbps Fibre Broadband,15.451612903,48.99,0.0
6011519,41.0,MALE,8.516129032,2000Mbps Fibre Broadband,15.451612903,48.99,0.0
14572210,45.0,FEMALE,90.741935483,1000Mbps Fibre Broadband,-41.580645162,55.99,0.0
14572210,45.0,FEMALE,90.741935483,1000Mbps Fibre Broadband,-41.580645162,55.99,0.0
20463820,57.0,MALE,32.064516129,MaxInfinity 500Mbps,-8.096774194,27.9439,0.0
14299086,42.0,MALE,62.903225806,1000Mbps Fibre Broadband,7.903225806,31.32,0.0
11758167,34.0,MALE,77.225806451,1000Mbps Fibre Broadband,-5.580645162,31.32,0.0
21145910,34.0,FEMALE,24.29032258,1000Mbps Fibre Broadband,-0.322580646,37.2905,1.0
14526849,59.0,MALE,50.774193548,1000Mbps Fibre Broadband,7.870967741,31.32,0.0
22498331,42.0,MALE,6.93548387,1000Mbps Fibre Broadband,5.032258064,56.6364,0.0
18550751,60.0,MALE,4.774193548,2000Mbps Fibre Broadband,19.193548387,47.02,0.0
16683282,72.0,MALE,69.258064516,1000Mbps Fibre Broadband,0.774193548,36.08,0.0
22946418,32.0,MALE,0.096774193,1000Mbps Fibre Broadband R1,11.548387096,0.0,0.0
19306284,68.0,MALE,46.29032258,1000Mbps Fibre Broadband,3.387096774,36.08,0.0
21951365,57.0,MALE,13.870967741,2000Mbps Fibre Broadband,10.096774193,69.8776,0.0
18916518,64.0,FEMALE,49.258064516,1000Mbps Fibre Broadband,-1.0,24.4864,0.0
18916518,64.0,FEMALE,49.258064516,1000Mbps Fibre Broadband,-1.0,24.4864,0.0
12167855,42.0,MALE,80.677419354,1000Mbps Fibre Broadband,-8.322580646,36.08,0.0
5693276,54.0,FEMALE,42.806451612,1000Mbps Fibre Broadband,-18.838709678,37.2905,1.0
18654434,51.0,FEMALE,51.419354838,1000Mbps Fibre Broadband,22.483870967,63.61305,0.0
19302924,48.0,FEMALE,46.322580645,1000Mbps Fibre Broadband,0.161290322,50.4126,0.0
6543609,66.0,FEMALE,66.677419354,1000Mbps Fibre Broadband,-18.096774194,34.92,0.0
6543609,66.0,FEMALE,66.677419354,1000Mbps Fibre Broadband,-18.096774194,34.92,0.0
19883493,44.0,MALE,40.967741935,1000Mbps Fibre Broadband,-11.838709678,34.92,0.0
17335374,41.0,MALE,65.354838709,1000Mbps Fibre Broadband,-14.935483871,37.2905,0.0
18089466,34.0,FEMALE,57.096774193,1000Mbps Fibre Broadband,16.580645161,37.2905,0.0
19736611,51.0,MALE,42.838709677,1000Mbps Fibre Broadband,-18.870967742,37.2905,0.0
12334178,87.0,MALE,12.741935483,2000Mbps Fibre Broadband,11.225806451,48.99,0.0
12334178,87.0,MALE,12.741935483,2000Mbps Fibre Broadband,11.225806451,48.99,0.0
21872643,32.0,MALE,15.064516129,1000Mbps Fibre Broadband,-3.096774194,46.6364,0.0
14555172,42.0,FEMALE,72.93548387,1000Mbps Fibre Broadband,-24.322580646,37.2905,0.0
19802612,58.0,MALE,42.096774193,1000Mbps Fibre Broadband,-18.129032259,37.2897,0.0
19343485,41.0,MALE,46.096774193,1000Mbps Fibre Broadband,-37.806451613,37.2905,0.0
13279792,43.0,MALE,54.354838709,MaxInfinity 1000Mbps Speedboost,-58.387096775,27.8965,0.0
13279792,43.0,MALE,54.354838709,MaxInfinity 1000Mbps Speedboost,-58.387096775,27.8965,0.0
6483848,35.0,FEMALE,24.451612903,MaxInfinity 500Mbps,-0.483870968,27.9439,0.0
22604414,46.0,FEMALE,5.516129032,1000Mbps Fibre Broadband R1,18.451612903,0.0,0.0
13705319,35.0,MALE,79.387096774,1000Mbps Fibre Broadband,4.806451612,37.2905,0.0
5994961,68.0,MALE,44.870967741,1000Mbps Fibre Broadband,-20.903225807,37.2905,0.0
18615554,78.0,MALE,51.709677419,1000Mbps Fibre Broadband,-3.838709678,36.08,0.0
20893668,28.0,MALE,27.032258064,1000Mbps Fibre Broadband,20.612903225,40.094,0.0
20755426,36.0,MALE,28.677419354,MaxInfinity 500Mbps,-4.70967742,27.9439,0.0
18546193,59.0,FEMALE,52.258064516,1000Mbps Fibre Broadband,17.677419354,37.2905,0.0
19489887,39.0,FEMALE,45.064516129,1000Mbps Fibre Broadband,-21.096774194,34.92,0.0
19140682,41.0,MALE,16.258064516,1000Mbps Fibre Broadband R1,7.709677419,30.6235,0.0
21456957,44.0,FEMALE,20.677419354,1000Mbps Fibre Broadband,3.29032258,40.094,0.0
20224058,51.0,FEMALE,35.806451612,1000Mbps Fibre Broadband,-11.838709678,40.094,0.0
17644259,48.0,MALE,62.677419354,1000Mbps Fibre Broadband,2.0,36.08,0.0
6465128,71.0,MALE,75.516129032,1000Mbps Fibre Broadband,-2.322580646,37.2905,0.0
21345595,42.0,MALE,22.064516129,2000Mbps Fibre Broadband,1.903225806,51.3084,0.0
16014394,37.0,MALE,77.741935483,1000Mbps Fibre Broadband,-5.161290323,37.2905,0.0
16014394,37.0,MALE,77.741935483,1000Mbps Fibre Broadband,-5.161290323,37.2905,0.0
20587904,68.0,MALE,30.870967741,1000Mbps Fibre Broadband,-6.903225807,32.6168,0.0
19391005,25.0,MALE,45.709677419,1000Mbps Fibre Broadband,11.741935483,24.2757,0.0
10988477,43.0,FEMALE,44.580645161,1000Mbps Fibre Broadband,-20.612903226,27.9439,0.0
13622757,56.0,MALE,46.806451612,1000Mbps Fibre Broadband,-22.838709678,27.9439,0.0
21662160,38.0,MALE,17.806451612,1000Mbps Fibre Broadband,6.161290322,40.094,0.0
21662160,38.0,MALE,17.806451612,1000Mbps Fibre Broadband,6.161290322,40.094,0.0
5828158,49.0,FEMALE,48.129032258,1000Mbps Fibre Broadband,-0.096774194,37.2905,0.0
14412369,50.0,MALE,48.064516129,1000Mbps Fibre Broadband,-24.096774194,37.38,0.0
14412369,50.0,MALE,48.064516129,1000Mbps Fibre Broadband,-24.096774194,37.38,0.0
12526901,61.0,MALE,65.129032258,MaxInfinity 500Mbps Speedboost,-90.806451613,46.6348,0.0
15338497,50.0,MALE,59.580645161,1000Mbps Fibre Broadband,-23.225806452,34.92,0.0
21665473,39.0,MALE,17.774193548,2000Mbps Fibre Broadband,6.193548387,69.8776,0.0
19148315,58.0,MALE,47.419354838,1000Mbps Fibre Broadband,3.709677419,21.2857,0.0
16513555,70.0,FEMALE,42.774193548,1000Mbps Fibre Broadband,-18.806451613,27.9439,0.0
11811883,58.0,MALE,46.741935483,1000Mbps Fibre Broadband,-22.774193549,27.9439,0.0
18908791,48.0,MALE,49.29032258,1000Mbps Fibre Broadband,14.903225806,37.2905,0.0
21466990,44.0,MALE,0.0,2000Mbps Fibre Broadband,23.967741935,37.2905,0.0
20561696,61.0,MALE,31.161290322,1000Mbps Fibre Broadband,16.193548387,37.2905,0.0
21728594,67.0,FEMALE,16.870967741,1000Mbps Fibre Broadband,7.096774193,36.08,0.0
19611762,39.0,MALE,43.967741935,1000Mbps Fibre Broadband,5.580645161,21.2857,0.0
11854603,40.0,FEMALE,8.806451612,1000Mbps Fibre Broadband R1,15.161290322,42.8972,0.0
11779002,44.0,MALE,75.354838709,1000Mbps Fibre Broadband,6.516129032,37.2905,0.0
17894296,43.0,MALE,59.322580645,1000Mbps Fibre Broadband,10.354838709,31.32,0.0
20070889,37.0,MALE,38.225806451,1000Mbps Fibre Broadband,-14.258064517,37.2905,0.0
6262278,44.0,FEMALE,45.29032258,1000Mbps Fibre Broadband,4.064516129,22.886,0.0
22811251,48.0,MALE,2.419354838,1000Mbps Fibre Broadband,21.548387096,31.81,0.0
6444921,63.0,MALE,56.258064516,1000Mbps Fibre Broadband,15.419354838,31.32,0.0
6444921,63.0,MALE,56.258064516,1000Mbps Fibre Broadband,15.419354838,31.32,0.0
20471215,73.0,MALE,31.967741935,1000Mbps Fibre Broadband,-18.225806452,37.2897,0.0
6217877,53.0,MALE,60.677419354,1000Mbps Fibre Broadband,-36.70967742,55.99,0.0
6217877,53.0,MALE,60.677419354,1000Mbps Fibre Broadband,-36.70967742,55.99,0.0
15731623,74.0,MALE,80.93548387,1000Mbps Fibre Broadband,-9.193548388,36.08,0.0
14240960,44.0,MALE,93.806451612,1000Mbps Fibre Broadband,-38.935483871,37.2905,0.0
15869865,38.0,MALE,79.387096774,1000Mbps Fibre Broadband,12.129032258,31.32,0.0
12466613,38.0,MALE,59.258064516,1000Mbps Fibre Broadband,12.258064516,31.32,0.0
12466613,38.0,MALE,59.258064516,1000Mbps Fibre Broadband,12.258064516,31.32,0.0
12060047,48.0,FEMALE,24.161290322,1000Mbps Fibre Broadband,-0.193548388,31.32,0.0
16545235,61.0,MALE,34.322580645,2000Mbps Fibre Broadband,3.225806451,48.99,0.0
5800271,55.0,MALE,4.29032258,1000Mbps Fibre Broadband R1,19.677419354,42.8972,0.0
18793589,57.0,FEMALE,50.387096774,1000Mbps Fibre Broadband,21.483870967,31.81,0.0
21427630,40.0,MALE,21.096774193,1000Mbps Fibre Broadband,2.870967741,42.8978,1.0
16637636,40.0,MALE,46.64516129,1000Mbps Fibre Broadband,12.677419354,21.2857,0.0
16637636,40.0,MALE,46.64516129,1000Mbps Fibre Broadband,12.677419354,21.2857,0.0
20466415,45.0,FEMALE,32.032258064,1000Mbps Fibre Broadband,-8.06451613,36.08,0.0
11765082,44.0,MALE,61.903225806,1000Mbps Fibre Broadband,-12.580645162,36.08,0.0
19260876,53.0,MALE,46.612903225,1000Mbps Fibre Broadband,1.93548387,24.4864,1.0
15791864,72.0,MALE,80.258064516,1000Mbps Fibre Broadband,20.0,31.81,0.0
15791864,72.0,MALE,80.258064516,1000Mbps Fibre Broadband,20.0,31.81,0.0
21529631,60.0,MALE,19.64516129,2000Mbps Fibre Broadband,19.709677419,47.02,0.0
21529631,60.0,MALE,19.64516129,2000Mbps Fibre Broadband,19.709677419,47.02,0.0
15817304,39.0,MALE,79.967741935,1000Mbps Fibre Broadband,22.0,31.81,0.0
15301776,44.0,MALE,61.677419354,1000Mbps Fibre Broadband,10.806451612,31.32,0.0
15301776,44.0,MALE,61.677419354,1000Mbps Fibre Broadband,10.806451612,31.32,0.0
15301776,44.0,MALE,61.677419354,1000Mbps Fibre Broadband,10.806451612,31.32,0.0
15301776,44.0,MALE,61.677419354,1000Mbps Fibre Broadband,10.806451612,31.32,0.0
15685302,42.0,MALE,81.516129032,1000Mbps Fibre Broadband,8.129032258,31.32,0.0
5692269,46.0,MALE,6.580645161,2000Mbps Fibre Broadband,17.387096774,47.02,0.0
13771753,57.0,MALE,62.129032258,1000Mbps Fibre Broadband,-38.161290323,37.2905,0.0
21281947,37.0,FEMALE,22.838709677,1000Mbps Fibre Broadband,1.129032258,42.8978,1.0
19382950,49.0,FEMALE,45.774193548,1000Mbps Fibre Broadband,,0.0,0.0
5787943,46.0,MALE,79.516129032,1000Mbps Fibre Broadband,-6.677419355,37.2905,0.0
16904192,30.0,FEMALE,65.870967741,1000Mbps Fibre Broadband,-19.483870968,37.2905,0.0
20862093,44.0,MALE,27.419354838,1000Mbps Fibre Broadband,-3.451612904,31.32,0.0
16631548,52.0,MALE,4.580645161,2000Mbps Fibre Broadband,19.387096774,58.785,0.0
16223062,56.0,FEMALE,75.161290322,1000Mbps Fibre Broadband,-24.483870968,37.38,0.0
12363083,67.0,MALE,51.419354838,1000Mbps Fibre Broadband,-3.193548388,36.08,0.0
